work_id,shift_amount,content_npy,style_npy,target_pt
4393,0,content_4393_shift0.npy,style_4393_shift0.npy,target_4393_shift0.pt
4393,1,content_4393_shift1.npy,style_4393_shift1.npy,target_4393_shift1.pt
4393,-1,content_4393_shift-1.npy,style_4393_shift-1.npy,target_4393_shift-1.pt
4435,0,content_4435_shift0.npy,style_4435_shift0.npy,target_4435_shift0.pt
4435,1,content_4435_shift1.npy,style_4435_shift1.npy,target_4435_shift1.pt
4435,-1,content_4435_shift-1.npy,style_4435_shift-1.npy,target_4435_shift-1.pt
4444,0,content_4444_shift0.npy,style_4444_shift0.npy,target_4444_shift0.pt
4444,1,content_4444_shift1.npy,style_4444_shift1.npy,target_4444_shift1.pt
4444,-1,content_4444_shift-1.npy,style_4444_shift-1.npy,target_4444_shift-1.pt
4470,0,content_4470_shift0.npy,style_4470_shift0.npy,target_4470_shift0.pt
4470,1,content_4470_shift1.npy,style_4470_shift1.npy,target_4470_shift1.pt
4470,-1,content_4470_shift-1.npy,style_4470_shift-1.npy,target_4470_shift-1.pt
4489,0,content_4489_shift0.npy,style_4489_shift0.npy,target_4489_shift0.pt
4489,1,content_4489_shift1.npy,style_4489_shift1.npy,target_4489_shift1.pt
4489,-1,content_4489_shift-1.npy,style_4489_shift-1.npy,target_4489_shift-1.pt
4525,0,content_4525_shift0.npy,style_4525_shift0.npy,target_4525_shift0.pt
4525,1,content_4525_shift1.npy,style_4525_shift1.npy,target_4525_shift1.pt
4525,-1,content_4525_shift-1.npy,style_4525_shift-1.npy,target_4525_shift-1.pt
4533,0,content_4533_shift0.npy,style_4533_shift0.npy,target_4533_shift0.pt
4533,1,content_4533_shift1.npy,style_4533_shift1.npy,target_4533_shift1.pt
4533,-1,content_4533_shift-1.npy,style_4533_shift-1.npy,target_4533_shift-1.pt
4615,0,content_4615_shift0.npy,style_4615_shift0.npy,target_4615_shift0.pt
4615,1,content_4615_shift1.npy,style_4615_shift1.npy,target_4615_shift1.pt
4615,-1,content_4615_shift-1.npy,style_4615_shift-1.npy,target_4615_shift-1.pt
4637,0,content_4637_shift0.npy,style_4637_shift0.npy,target_4637_shift0.pt
4637,1,content_4637_shift1.npy,style_4637_shift1.npy,target_4637_shift1.pt
4637,-1,content_4637_shift-1.npy,style_4637_shift-1.npy,target_4637_shift-1.pt
4642,0,content_4642_shift0.npy,style_4642_shift0.npy,target_4642_shift0.pt
4642,1,content_4642_shift1.npy,style_4642_shift1.npy,target_4642_shift1.pt
4642,-1,content_4642_shift-1.npy,style_4642_shift-1.npy,target_4642_shift-1.pt
4670,0,content_4670_shift0.npy,style_4670_shift0.npy,target_4670_shift0.pt
4670,1,content_4670_shift1.npy,style_4670_shift1.npy,target_4670_shift1.pt
4670,-1,content_4670_shift-1.npy,style_4670_shift-1.npy,target_4670_shift-1.pt
4690,0,content_4690_shift0.npy,style_4690_shift0.npy,target_4690_shift0.pt
4690,1,content_4690_shift1.npy,style_4690_shift1.npy,target_4690_shift1.pt
4690,-1,content_4690_shift-1.npy,style_4690_shift-1.npy,target_4690_shift-1.pt
4696,0,content_4696_shift0.npy,style_4696_shift0.npy,target_4696_shift0.pt
4696,1,content_4696_shift1.npy,style_4696_shift1.npy,target_4696_shift1.pt
4696,-1,content_4696_shift-1.npy,style_4696_shift-1.npy,target_4696_shift-1.pt
4702,0,content_4702_shift0.npy,style_4702_shift0.npy,target_4702_shift0.pt
4702,1,content_4702_shift1.npy,style_4702_shift1.npy,target_4702_shift1.pt
4702,-1,content_4702_shift-1.npy,style_4702_shift-1.npy,target_4702_shift-1.pt
4730,0,content_4730_shift0.npy,style_4730_shift0.npy,target_4730_shift0.pt
4730,1,content_4730_shift1.npy,style_4730_shift1.npy,target_4730_shift1.pt
4730,-1,content_4730_shift-1.npy,style_4730_shift-1.npy,target_4730_shift-1.pt
4762,0,content_4762_shift0.npy,style_4762_shift0.npy,target_4762_shift0.pt
4762,1,content_4762_shift1.npy,style_4762_shift1.npy,target_4762_shift1.pt
4762,-1,content_4762_shift-1.npy,style_4762_shift-1.npy,target_4762_shift-1.pt
4781,0,content_4781_shift0.npy,style_4781_shift0.npy,target_4781_shift0.pt
4781,1,content_4781_shift1.npy,style_4781_shift1.npy,target_4781_shift1.pt
4781,-1,content_4781_shift-1.npy,style_4781_shift-1.npy,target_4781_shift-1.pt
4824,0,content_4824_shift0.npy,style_4824_shift0.npy,target_4824_shift0.pt
4824,1,content_4824_shift1.npy,style_4824_shift1.npy,target_4824_shift1.pt
4824,-1,content_4824_shift-1.npy,style_4824_shift-1.npy,target_4824_shift-1.pt
4837,0,content_4837_shift0.npy,style_4837_shift0.npy,target_4837_shift0.pt
4837,1,content_4837_shift1.npy,style_4837_shift1.npy,target_4837_shift1.pt
4837,-1,content_4837_shift-1.npy,style_4837_shift-1.npy,target_4837_shift-1.pt
4878,0,content_4878_shift0.npy,style_4878_shift0.npy,target_4878_shift0.pt
4878,1,content_4878_shift1.npy,style_4878_shift1.npy,target_4878_shift1.pt
4878,-1,content_4878_shift-1.npy,style_4878_shift-1.npy,target_4878_shift-1.pt
4922,0,content_4922_shift0.npy,style_4922_shift0.npy,target_4922_shift0.pt
4922,1,content_4922_shift1.npy,style_4922_shift1.npy,target_4922_shift1.pt
4922,-1,content_4922_shift-1.npy,style_4922_shift-1.npy,target_4922_shift-1.pt
4929,0,content_4929_shift0.npy,style_4929_shift0.npy,target_4929_shift0.pt
4929,1,content_4929_shift1.npy,style_4929_shift1.npy,target_4929_shift1.pt
4929,-1,content_4929_shift-1.npy,style_4929_shift-1.npy,target_4929_shift-1.pt
5316,0,content_5316_shift0.npy,style_5316_shift0.npy,target_5316_shift0.pt
5316,1,content_5316_shift1.npy,style_5316_shift1.npy,target_5316_shift1.pt
5316,-1,content_5316_shift-1.npy,style_5316_shift-1.npy,target_5316_shift-1.pt
5339,0,content_5339_shift0.npy,style_5339_shift0.npy,target_5339_shift0.pt
5339,1,content_5339_shift1.npy,style_5339_shift1.npy,target_5339_shift1.pt
5339,-1,content_5339_shift-1.npy,style_5339_shift-1.npy,target_5339_shift-1.pt
5363,0,content_5363_shift0.npy,style_5363_shift0.npy,target_5363_shift0.pt
5363,1,content_5363_shift1.npy,style_5363_shift1.npy,target_5363_shift1.pt
5363,-1,content_5363_shift-1.npy,style_5363_shift-1.npy,target_5363_shift-1.pt
5502,0,content_5502_shift0.npy,style_5502_shift0.npy,target_5502_shift0.pt
5502,1,content_5502_shift1.npy,style_5502_shift1.npy,target_5502_shift1.pt
5502,-1,content_5502_shift-1.npy,style_5502_shift-1.npy,target_5502_shift-1.pt
5572,0,content_5572_shift0.npy,style_5572_shift0.npy,target_5572_shift0.pt
5572,1,content_5572_shift1.npy,style_5572_shift1.npy,target_5572_shift1.pt
5572,-1,content_5572_shift-1.npy,style_5572_shift-1.npy,target_5572_shift-1.pt
5588,0,content_5588_shift0.npy,style_5588_shift0.npy,target_5588_shift0.pt
5588,1,content_5588_shift1.npy,style_5588_shift1.npy,target_5588_shift1.pt
5588,-1,content_5588_shift-1.npy,style_5588_shift-1.npy,target_5588_shift-1.pt
5595,0,content_5595_shift0.npy,style_5595_shift0.npy,target_5595_shift0.pt
5595,1,content_5595_shift1.npy,style_5595_shift1.npy,target_5595_shift1.pt
5595,-1,content_5595_shift-1.npy,style_5595_shift-1.npy,target_5595_shift-1.pt
5652,0,content_5652_shift0.npy,style_5652_shift0.npy,target_5652_shift0.pt
5652,1,content_5652_shift1.npy,style_5652_shift1.npy,target_5652_shift1.pt
5652,-1,content_5652_shift-1.npy,style_5652_shift-1.npy,target_5652_shift-1.pt
5669,0,content_5669_shift0.npy,style_5669_shift0.npy,target_5669_shift0.pt
5669,1,content_5669_shift1.npy,style_5669_shift1.npy,target_5669_shift1.pt
5669,-1,content_5669_shift-1.npy,style_5669_shift-1.npy,target_5669_shift-1.pt
5674,0,content_5674_shift0.npy,style_5674_shift0.npy,target_5674_shift0.pt
5674,1,content_5674_shift1.npy,style_5674_shift1.npy,target_5674_shift1.pt
5674,-1,content_5674_shift-1.npy,style_5674_shift-1.npy,target_5674_shift-1.pt
5777,0,content_5777_shift0.npy,style_5777_shift0.npy,target_5777_shift0.pt
5777,1,content_5777_shift1.npy,style_5777_shift1.npy,target_5777_shift1.pt
5777,-1,content_5777_shift-1.npy,style_5777_shift-1.npy,target_5777_shift-1.pt
5851,0,content_5851_shift0.npy,style_5851_shift0.npy,target_5851_shift0.pt
5851,1,content_5851_shift1.npy,style_5851_shift1.npy,target_5851_shift1.pt
5851,-1,content_5851_shift-1.npy,style_5851_shift-1.npy,target_5851_shift-1.pt
5854,0,content_5854_shift0.npy,style_5854_shift0.npy,target_5854_shift0.pt
5854,1,content_5854_shift1.npy,style_5854_shift1.npy,target_5854_shift1.pt
5854,-1,content_5854_shift-1.npy,style_5854_shift-1.npy,target_5854_shift-1.pt
5919,0,content_5919_shift0.npy,style_5919_shift0.npy,target_5919_shift0.pt
5919,1,content_5919_shift1.npy,style_5919_shift1.npy,target_5919_shift1.pt
5919,-1,content_5919_shift-1.npy,style_5919_shift-1.npy,target_5919_shift-1.pt
5948,0,content_5948_shift0.npy,style_5948_shift0.npy,target_5948_shift0.pt
5948,1,content_5948_shift1.npy,style_5948_shift1.npy,target_5948_shift1.pt
5948,-1,content_5948_shift-1.npy,style_5948_shift-1.npy,target_5948_shift-1.pt
5973,0,content_5973_shift0.npy,style_5973_shift0.npy,target_5973_shift0.pt
5973,1,content_5973_shift1.npy,style_5973_shift1.npy,target_5973_shift1.pt
5973,-1,content_5973_shift-1.npy,style_5973_shift-1.npy,target_5973_shift-1.pt
6085,0,content_6085_shift0.npy,style_6085_shift0.npy,target_6085_shift0.pt
6085,1,content_6085_shift1.npy,style_6085_shift1.npy,target_6085_shift1.pt
6085,-1,content_6085_shift-1.npy,style_6085_shift-1.npy,target_6085_shift-1.pt
6097,0,content_6097_shift0.npy,style_6097_shift0.npy,target_6097_shift0.pt
6097,1,content_6097_shift1.npy,style_6097_shift1.npy,target_6097_shift1.pt
6097,-1,content_6097_shift-1.npy,style_6097_shift-1.npy,target_6097_shift-1.pt
6114,0,content_6114_shift0.npy,style_6114_shift0.npy,target_6114_shift0.pt
6114,1,content_6114_shift1.npy,style_6114_shift1.npy,target_6114_shift1.pt
6114,-1,content_6114_shift-1.npy,style_6114_shift-1.npy,target_6114_shift-1.pt
6173,0,content_6173_shift0.npy,style_6173_shift0.npy,target_6173_shift0.pt
6173,1,content_6173_shift1.npy,style_6173_shift1.npy,target_6173_shift1.pt
6173,-1,content_6173_shift-1.npy,style_6173_shift-1.npy,target_6173_shift-1.pt
6207,0,content_6207_shift0.npy,style_6207_shift0.npy,target_6207_shift0.pt
6207,1,content_6207_shift1.npy,style_6207_shift1.npy,target_6207_shift1.pt
6207,-1,content_6207_shift-1.npy,style_6207_shift-1.npy,target_6207_shift-1.pt
6220,0,content_6220_shift0.npy,style_6220_shift0.npy,target_6220_shift0.pt
6220,1,content_6220_shift1.npy,style_6220_shift1.npy,target_6220_shift1.pt
6220,-1,content_6220_shift-1.npy,style_6220_shift-1.npy,target_6220_shift-1.pt
6279,0,content_6279_shift0.npy,style_6279_shift0.npy,target_6279_shift0.pt
6279,1,content_6279_shift1.npy,style_6279_shift1.npy,target_6279_shift1.pt
6279,-1,content_6279_shift-1.npy,style_6279_shift-1.npy,target_6279_shift-1.pt
6328,0,content_6328_shift0.npy,style_6328_shift0.npy,target_6328_shift0.pt
6328,1,content_6328_shift1.npy,style_6328_shift1.npy,target_6328_shift1.pt
6328,-1,content_6328_shift-1.npy,style_6328_shift-1.npy,target_6328_shift-1.pt
6347,0,content_6347_shift0.npy,style_6347_shift0.npy,target_6347_shift0.pt
6347,1,content_6347_shift1.npy,style_6347_shift1.npy,target_6347_shift1.pt
6347,-1,content_6347_shift-1.npy,style_6347_shift-1.npy,target_6347_shift-1.pt
6451,0,content_6451_shift0.npy,style_6451_shift0.npy,target_6451_shift0.pt
6451,1,content_6451_shift1.npy,style_6451_shift1.npy,target_6451_shift1.pt
6451,-1,content_6451_shift-1.npy,style_6451_shift-1.npy,target_6451_shift-1.pt
6475,0,content_6475_shift0.npy,style_6475_shift0.npy,target_6475_shift0.pt
6475,1,content_6475_shift1.npy,style_6475_shift1.npy,target_6475_shift1.pt
6475,-1,content_6475_shift-1.npy,style_6475_shift-1.npy,target_6475_shift-1.pt
6477,0,content_6477_shift0.npy,style_6477_shift0.npy,target_6477_shift0.pt
6477,1,content_6477_shift1.npy,style_6477_shift1.npy,target_6477_shift1.pt
6477,-1,content_6477_shift-1.npy,style_6477_shift-1.npy,target_6477_shift-1.pt
6485,0,content_6485_shift0.npy,style_6485_shift0.npy,target_6485_shift0.pt
6485,1,content_6485_shift1.npy,style_6485_shift1.npy,target_6485_shift1.pt
6485,-1,content_6485_shift-1.npy,style_6485_shift-1.npy,target_6485_shift-1.pt
6509,0,content_6509_shift0.npy,style_6509_shift0.npy,target_6509_shift0.pt
6509,1,content_6509_shift1.npy,style_6509_shift1.npy,target_6509_shift1.pt
6509,-1,content_6509_shift-1.npy,style_6509_shift-1.npy,target_6509_shift-1.pt
6569,0,content_6569_shift0.npy,style_6569_shift0.npy,target_6569_shift0.pt
6569,1,content_6569_shift1.npy,style_6569_shift1.npy,target_6569_shift1.pt
6569,-1,content_6569_shift-1.npy,style_6569_shift-1.npy,target_6569_shift-1.pt
6596,0,content_6596_shift0.npy,style_6596_shift0.npy,target_6596_shift0.pt
6596,1,content_6596_shift1.npy,style_6596_shift1.npy,target_6596_shift1.pt
6596,-1,content_6596_shift-1.npy,style_6596_shift-1.npy,target_6596_shift-1.pt
6616,0,content_6616_shift0.npy,style_6616_shift0.npy,target_6616_shift0.pt
6616,1,content_6616_shift1.npy,style_6616_shift1.npy,target_6616_shift1.pt
6616,-1,content_6616_shift-1.npy,style_6616_shift-1.npy,target_6616_shift-1.pt
6628,0,content_6628_shift0.npy,style_6628_shift0.npy,target_6628_shift0.pt
6628,1,content_6628_shift1.npy,style_6628_shift1.npy,target_6628_shift1.pt
6628,-1,content_6628_shift-1.npy,style_6628_shift-1.npy,target_6628_shift-1.pt
6715,0,content_6715_shift0.npy,style_6715_shift0.npy,target_6715_shift0.pt
6715,1,content_6715_shift1.npy,style_6715_shift1.npy,target_6715_shift1.pt
6715,-1,content_6715_shift-1.npy,style_6715_shift-1.npy,target_6715_shift-1.pt
6722,0,content_6722_shift0.npy,style_6722_shift0.npy,target_6722_shift0.pt
6722,1,content_6722_shift1.npy,style_6722_shift1.npy,target_6722_shift1.pt
6722,-1,content_6722_shift-1.npy,style_6722_shift-1.npy,target_6722_shift-1.pt
6760,0,content_6760_shift0.npy,style_6760_shift0.npy,target_6760_shift0.pt
6760,1,content_6760_shift1.npy,style_6760_shift1.npy,target_6760_shift1.pt
6760,-1,content_6760_shift-1.npy,style_6760_shift-1.npy,target_6760_shift-1.pt
6764,0,content_6764_shift0.npy,style_6764_shift0.npy,target_6764_shift0.pt
6764,1,content_6764_shift1.npy,style_6764_shift1.npy,target_6764_shift1.pt
6764,-1,content_6764_shift-1.npy,style_6764_shift-1.npy,target_6764_shift-1.pt
6771,0,content_6771_shift0.npy,style_6771_shift0.npy,target_6771_shift0.pt
6771,1,content_6771_shift1.npy,style_6771_shift1.npy,target_6771_shift1.pt
6771,-1,content_6771_shift-1.npy,style_6771_shift-1.npy,target_6771_shift-1.pt
6774,0,content_6774_shift0.npy,style_6774_shift0.npy,target_6774_shift0.pt
6774,1,content_6774_shift1.npy,style_6774_shift1.npy,target_6774_shift1.pt
6774,-1,content_6774_shift-1.npy,style_6774_shift-1.npy,target_6774_shift-1.pt
6777,0,content_6777_shift0.npy,style_6777_shift0.npy,target_6777_shift0.pt
6777,1,content_6777_shift1.npy,style_6777_shift1.npy,target_6777_shift1.pt
6777,-1,content_6777_shift-1.npy,style_6777_shift-1.npy,target_6777_shift-1.pt
6859,0,content_6859_shift0.npy,style_6859_shift0.npy,target_6859_shift0.pt
6859,1,content_6859_shift1.npy,style_6859_shift1.npy,target_6859_shift1.pt
6859,-1,content_6859_shift-1.npy,style_6859_shift-1.npy,target_6859_shift-1.pt
6872,0,content_6872_shift0.npy,style_6872_shift0.npy,target_6872_shift0.pt
6872,1,content_6872_shift1.npy,style_6872_shift1.npy,target_6872_shift1.pt
6872,-1,content_6872_shift-1.npy,style_6872_shift-1.npy,target_6872_shift-1.pt
6874,0,content_6874_shift0.npy,style_6874_shift0.npy,target_6874_shift0.pt
6874,1,content_6874_shift1.npy,style_6874_shift1.npy,target_6874_shift1.pt
6874,-1,content_6874_shift-1.npy,style_6874_shift-1.npy,target_6874_shift-1.pt
6895,0,content_6895_shift0.npy,style_6895_shift0.npy,target_6895_shift0.pt
6895,1,content_6895_shift1.npy,style_6895_shift1.npy,target_6895_shift1.pt
6895,-1,content_6895_shift-1.npy,style_6895_shift-1.npy,target_6895_shift-1.pt
6991,0,content_6991_shift0.npy,style_6991_shift0.npy,target_6991_shift0.pt
6991,1,content_6991_shift1.npy,style_6991_shift1.npy,target_6991_shift1.pt
6991,-1,content_6991_shift-1.npy,style_6991_shift-1.npy,target_6991_shift-1.pt
6996,0,content_6996_shift0.npy,style_6996_shift0.npy,target_6996_shift0.pt
6996,1,content_6996_shift1.npy,style_6996_shift1.npy,target_6996_shift1.pt
6996,-1,content_6996_shift-1.npy,style_6996_shift-1.npy,target_6996_shift-1.pt
7009,0,content_7009_shift0.npy,style_7009_shift0.npy,target_7009_shift0.pt
7009,1,content_7009_shift1.npy,style_7009_shift1.npy,target_7009_shift1.pt
7009,-1,content_7009_shift-1.npy,style_7009_shift-1.npy,target_7009_shift-1.pt
7034,0,content_7034_shift0.npy,style_7034_shift0.npy,target_7034_shift0.pt
7034,1,content_7034_shift1.npy,style_7034_shift1.npy,target_7034_shift1.pt
7034,-1,content_7034_shift-1.npy,style_7034_shift-1.npy,target_7034_shift-1.pt
7184,0,content_7184_shift0.npy,style_7184_shift0.npy,target_7184_shift0.pt
7184,1,content_7184_shift1.npy,style_7184_shift1.npy,target_7184_shift1.pt
7184,-1,content_7184_shift-1.npy,style_7184_shift-1.npy,target_7184_shift-1.pt
7199,0,content_7199_shift0.npy,style_7199_shift0.npy,target_7199_shift0.pt
7199,1,content_7199_shift1.npy,style_7199_shift1.npy,target_7199_shift1.pt
7199,-1,content_7199_shift-1.npy,style_7199_shift-1.npy,target_7199_shift-1.pt
7229,0,content_7229_shift0.npy,style_7229_shift0.npy,target_7229_shift0.pt
7229,1,content_7229_shift1.npy,style_7229_shift1.npy,target_7229_shift1.pt
7229,-1,content_7229_shift-1.npy,style_7229_shift-1.npy,target_7229_shift-1.pt
7245,0,content_7245_shift0.npy,style_7245_shift0.npy,target_7245_shift0.pt
7245,1,content_7245_shift1.npy,style_7245_shift1.npy,target_7245_shift1.pt
7245,-1,content_7245_shift-1.npy,style_7245_shift-1.npy,target_7245_shift-1.pt
7259,0,content_7259_shift0.npy,style_7259_shift0.npy,target_7259_shift0.pt
7259,1,content_7259_shift1.npy,style_7259_shift1.npy,target_7259_shift1.pt
7259,-1,content_7259_shift-1.npy,style_7259_shift-1.npy,target_7259_shift-1.pt
7261,0,content_7261_shift0.npy,style_7261_shift0.npy,target_7261_shift0.pt
7261,1,content_7261_shift1.npy,style_7261_shift1.npy,target_7261_shift1.pt
7261,-1,content_7261_shift-1.npy,style_7261_shift-1.npy,target_7261_shift-1.pt
7267,0,content_7267_shift0.npy,style_7267_shift0.npy,target_7267_shift0.pt
7267,1,content_7267_shift1.npy,style_7267_shift1.npy,target_7267_shift1.pt
7267,-1,content_7267_shift-1.npy,style_7267_shift-1.npy,target_7267_shift-1.pt
7399,0,content_7399_shift0.npy,style_7399_shift0.npy,target_7399_shift0.pt
7399,1,content_7399_shift1.npy,style_7399_shift1.npy,target_7399_shift1.pt
7399,-1,content_7399_shift-1.npy,style_7399_shift-1.npy,target_7399_shift-1.pt
7428,0,content_7428_shift0.npy,style_7428_shift0.npy,target_7428_shift0.pt
7428,1,content_7428_shift1.npy,style_7428_shift1.npy,target_7428_shift1.pt
7428,-1,content_7428_shift-1.npy,style_7428_shift-1.npy,target_7428_shift-1.pt
7469,0,content_7469_shift0.npy,style_7469_shift0.npy,target_7469_shift0.pt
7469,1,content_7469_shift1.npy,style_7469_shift1.npy,target_7469_shift1.pt
7469,-1,content_7469_shift-1.npy,style_7469_shift-1.npy,target_7469_shift-1.pt
7488,0,content_7488_shift0.npy,style_7488_shift0.npy,target_7488_shift0.pt
7488,1,content_7488_shift1.npy,style_7488_shift1.npy,target_7488_shift1.pt
7488,-1,content_7488_shift-1.npy,style_7488_shift-1.npy,target_7488_shift-1.pt
7490,0,content_7490_shift0.npy,style_7490_shift0.npy,target_7490_shift0.pt
7490,1,content_7490_shift1.npy,style_7490_shift1.npy,target_7490_shift1.pt
7490,-1,content_7490_shift-1.npy,style_7490_shift-1.npy,target_7490_shift-1.pt
7562,0,content_7562_shift0.npy,style_7562_shift0.npy,target_7562_shift0.pt
7562,1,content_7562_shift1.npy,style_7562_shift1.npy,target_7562_shift1.pt
7562,-1,content_7562_shift-1.npy,style_7562_shift-1.npy,target_7562_shift-1.pt
7583,0,content_7583_shift0.npy,style_7583_shift0.npy,target_7583_shift0.pt
7583,1,content_7583_shift1.npy,style_7583_shift1.npy,target_7583_shift1.pt
7583,-1,content_7583_shift-1.npy,style_7583_shift-1.npy,target_7583_shift-1.pt
7584,0,content_7584_shift0.npy,style_7584_shift0.npy,target_7584_shift0.pt
